NUTS_ID,year,sector,employment_level,d_employment,emissions_level,d_emissions,country,wave
UKF13,2020,B.E,39.7,-1.5,1154439,-98108,UK,3
UKF14,2006,B.E,13.9,1.4,113610,-5647,UK,1
UKF14,2007,B.E,14,0.0999999999999996,120677,7067,UK,1
UKF14,2008,B.E,13.5,-0.5,114328,-6349,UK,2
UKF14,2009,B.E,14.6,1.1,113861,-467,UK,2
UKF14,2010,B.E,13.9,-0.699999999999999,112026,-1835,UK,2
UKF14,2011,B.E,12.7,-1.2,101600,-10426,UK,2
UKF14,2012,B.E,13.7,1,100862,-738,UK,2
UKF14,2013,B.E,12.9,-0.799999999999999,71058,-29804,UK,3
UKF14,2014,B.E,13,0.0999999999999996,67600,-3458,UK,3
UKF14,2015,B.E,12.7,-0.300000000000001,68451,851,UK,3
UKF14,2016,B.E,13.3,0.600000000000001,65361,-3090,UK,3
UKF14,2017,B.E,15,1.7,56959,-8402,UK,3
UKF14,2018,B.E,14.7,-0.300000000000001,56023,-936,UK,3
UKF14,2019,B.E,12.2,-2.5,54071,-1952,UK,3
UKF14,2020,B.E,13.2,1,51390,-2681,UK,3
UKF15,2006,B.E,30,-1,25804,-31307,UK,1
UKF15,2007,B.E,31,1,14753,-11051,UK,1
UKF15,2008,B.E,31,0,14986,233,UK,2
UKF15,2009,B.E,30,-1,14685,-301,UK,2
UKF15,2010,B.E,31,1,15120,435,UK,2
UKF15,2011,B.E,29,-2,14647,-473,UK,2
UKF15,2012,B.E,31,2,14116,-531,UK,2
UKF15,2013,B.E,31,0,14101,-15,UK,3
UKF15,2014,B.E,31,0,13364,-737,UK,3
UKF15,2015,B.E,32,1,14694,1330,UK,3
UKF15,2016,B.E,32,0,15254,560,UK,3
UKF15,2017,B.E,33,1,13869,-1385,UK,3
UKF15,2018,B.E,33,0,13953,84,UK,3
UKF15,2019,B.E,23.7,-9.3,14063,110,UK,3
UKF15,2020,B.E,23.6,-0.0999999999999979,15203,1140,UK,3
UKF22,2006,B.E,51,0,37264,-2137,UK,1
UKF22,2007,B.E,51,0,666074,628810,UK,1
UKF22,2008,B.E,48,-3,977048,310974,UK,2
UKF22,2009,B.E,45,-3,787060,-189988,UK,2
UKF22,2010,B.E,47,2,836666,49606,UK,2
UKF22,2011,B.E,48,1,850445,13779,UK,2
UKF22,2012,B.E,48,0,795447,-54998,UK,2
UKF22,2013,B.E,47,-1,752888,-42559,UK,3
UKF22,2014,B.E,46,-1,848676,95788,UK,3
UKF22,2015,B.E,51,5,922368,73692,UK,3
UKF22,2016,B.E,50,-1,918031,-4337,UK,3
UKF22,2017,B.E,53,3,857726,-60305,UK,3
UKF22,2018,B.E,53,0,930359,72633,UK,3
UKF22,2019,B.E,49.1,-3.9,899930,-30429,UK,3
UKF22,2020,B.E,44.5,-4.6,865040,-34890,UK,3
UKF25,2006,B.E,27.1,0.800000000000001,439807,40820,UK,1
UKF25,2007,B.E,27.4,0.299999999999997,666375,226568,UK,1
UKF25,2008,B.E,26.1,-1.3,745141,78766,UK,2
UKF25,2009,B.E,26.1,0,830959,85818,UK,2
UKF25,2010,B.E,27.3,1.2,474988,-355971,UK,2
UKF25,2011,B.E,25.8,-1.5,223143,-251845,UK,2
UKF25,2012,B.E,26.6,0.800000000000001,141262,-81881,UK,2
UKF25,2013,B.E,28.4,1.8,233327,92065,UK,3
UKF25,2014,B.E,24.1,-4.3,264358,31031,UK,3
UKF25,2015,B.E,24.1,0,237587,-26771,UK,3
UKF25,2016,B.E,29.4,5.3,119278,-118309,UK,3
UKF25,2017,B.E,25.3,-4.1,130588,11310,UK,3
UKF25,2018,B.E,25,-0.300000000000001,139469,8881,UK,3
UKF25,2019,B.E,19.4,-5.6,113680,-25789,UK,3
UKF25,2020,B.E,17.5,-1.9,109248,-4432,UK,3
UKF30,2006,B.E,39,-2,1738464,-18298,UK,1
UKF30,2007,B.E,39,0,1802979,64515,UK,1
UKF30,2008,B.E,38,-1,1997610,194631,UK,2
UKF30,2009,B.E,37,-1,2227185,229575,UK,2
UKF30,2010,B.E,37,0,2171869,-55316,UK,2
UKF30,2011,B.E,38,1,1684115,-487754,UK,2
UKF30,2012,B.E,39,1,1082371,-601744,UK,2
UKF30,2013,B.E,40,1,945348,-137023,UK,3
UKF30,2014,B.E,40,0,1012583,67235,UK,3
UKF30,2015,B.E,42,2,1107507,94924,UK,3
UKF30,2016,B.E,40,-2,1789452,681945,UK,3
UKF30,2017,B.E,43,3,1386038,-403414,UK,3
UKF30,2018,B.E,45,2,1147513,-238525,UK,3
UKF30,2019,B.E,33.9,-11.1,1708853,561340,UK,3
UKF30,2020,B.E,33.1,-0.799999999999997,1335371,-373482,UK,3
UKG12,2006,B.E,43,4,19072,-6923,UK,1
UKG12,2007,B.E,40,-3,16154,-2918,UK,1
UKG12,2008,B.E,40,0,15581,-573,UK,2
UKG12,2009,B.E,35,-5,11350,-4231,UK,2
UKG12,2010,B.E,35,0,9717,-1633,UK,2
UKG12,2011,B.E,36,1,6171,-3546,UK,2
UKG12,2012,B.E,35,-1,5449,-722,UK,2
UKG12,2013,B.E,34,-1,6170,721,UK,3
UKG12,2014,B.E,35,1,6006,-164,UK,3
UKG12,2015,B.E,36,1,5401,-605,UK,3
UKG12,2016,B.E,34,-2,6610,1209,UK,3
UKG12,2017,B.E,35,1,5390,-1220,UK,3
UKG12,2018,B.E,36,1,62,-5328,UK,3
UKG12,2019,B.E,30.7,-5.3,25,-37,UK,3
UKG12,2020,B.E,27.9,-2.8,125,100,UK,3
UKG13,2006,B.E,35,0,27257506,204565,UK,1
UKG13,2007,B.E,33,-2,29852679,2595173,UK,1
UKG13,2008,B.E,33,0,27342091,-2510588,UK,2
UKG13,2009,B.E,30,-3,20549847,-6792244,UK,2
UKG13,2010,B.E,30,0,19753205,-796642,UK,2
UKG13,2011,B.E,29,-1,16567448,-3185757,UK,2
UKG13,2012,B.E,28,-1,19126658,2559210,UK,2
UKG13,2013,B.E,30,2,13748615,-5378043,UK,3
UKG13,2014,B.E,37,7,11968009,-1780606,UK,3
UKG13,2015,B.E,38,1,7565616,-4402393,UK,3
UKG13,2016,B.E,39,1,7097301,-468315,UK,3
UKG13,2017,B.E,41,2,5831730,-1265571,UK,3
UKG13,2018,B.E,42,1,6708362,876632,UK,3
UKG13,2019,B.E,61.3,19.3,3854693,-2853669,UK,3
UKG13,2020,B.E,56.1,-5.2,3343680,-511013,UK,3
UKG21,2006,B.E,19,-2,6925,-1439,UK,1
UKG21,2007,B.E,18,-1,6480,-445,UK,1
UKG21,2008,B.E,16,-2,5298,-1182,UK,2
UKG21,2009,B.E,15,-1,0,-5298,UK,2
UKG21,2010,B.E,16,1,0,0,UK,2
UKG24,2006,B.E,57.3,4.3,12738,-2104,UK,1
UKG24,2007,B.E,53.8,-3.5,17294,4556,UK,1
UKG24,2008,B.E,49.9,-3.9,9235,-8059,UK,2
UKG24,2009,B.E,42.2,-7.7,10995,1760,UK,2
UKG24,2010,B.E,44.8,2.59999999999999,10329,-666,UK,2
UKG24,2011,B.E,45,0.200000000000003,8712,-1617,UK,2
UKG24,2012,B.E,45.5,0.5,8794,82,UK,2
UKG31,2006,B.E,60,-7,46657,-11344,UK,1
UKG31,2007,B.E,55,-5,1109024,1062367,UK,1
UKG31,2008,B.E,52,-3,1207812,98788,UK,2
UKG31,2009,B.E,44,-8,324563,-883249,UK,2
UKG31,2010,B.E,44,0,324297,-266,UK,2
UKG31,2011,B.E,41,-3,358696,34399,UK,2
UKG31,2012,B.E,42,1,318301,-40395,UK,2
UKG31,2013,B.E,44,2,378864,60563,UK,3
UKG31,2014,B.E,43,-1,402504,23640,UK,3
UKG31,2015,B.E,44,1,394218,-8286,UK,3
UKG31,2016,B.E,42,-2,387545,-6673,UK,3
UKG31,2017,B.E,42,0,377660,-9885,UK,3
UKG31,2018,B.E,41,-1,374338,-3322,UK,3
UKG31,2019,B.E,31.5,-9.5,396243,21905,UK,3
UKG31,2020,B.E,28.4,-3.1,350081,-46162,UK,3
UKG32,2006,B.E,11,-2,3284131,-308026,UK,1
UKG32,2007,B.E,10,-1,3430632,146501,UK,1
UKG32,2008,B.E,10,0,3134984,-295648,UK,2
UKG32,2009,B.E,9,-1,2471736,-663248,UK,2
UKG32,2010,B.E,9,0,2559912,88176,UK,2
UKG32,2011,B.E,10,1,2674564,114652,UK,2
UKG32,2012,B.E,10,0,2454905,-219659,UK,2
UKG32,2013,B.E,12,2,2764307,309402,UK,3
UKG32,2014,B.E,11,-1,3073764,309457,UK,3
UKG32,2015,B.E,14,3,3054955,-18809,UK,3
UKG32,2016,B.E,15,1,2964932,-90023,UK,3
UKG32,2017,B.E,14,-1,3014805,49873,UK,3
UKG32,2018,B.E,13,-1,3000548,-14257,UK,3
UKG32,2019,B.E,21.6,8.6,3011797,11249,UK,3
UKG32,2020,B.E,16.4,-5.2,2893281,-118516,UK,3
UKG33,2006,B.E,27.9,-0.400000000000002,26314,-3899,UK,1
UKG33,2007,B.E,25.3,-2.6,15432,-10882,UK,1
UKG33,2008,B.E,25.5,0.199999999999999,9011,-6421,UK,2
UKG33,2009,B.E,25.1,-0.399999999999999,5276,-3735,UK,2
UKG33,2010,B.E,23.9,-1.2,7674,2398,UK,2
UKG33,2011,B.E,24,0.100000000000001,6678,-996,UK,2
UKG33,2012,B.E,24.8,0.800000000000001,8047,1369,UK,2
UKG33,2013,B.E,27.4,2.6,10193,2146,UK,3
UKG33,2014,B.E,28.3,0.900000000000002,9947,-246,UK,3
UKG33,2015,B.E,30.4,2.1,11197,1250,UK,3
UKG33,2016,B.E,32.1,1.7,11251,54,UK,3
UKG33,2017,B.E,32.3,0.199999999999996,7026,-4225,UK,3
UKG36,2006,B.E,20.4,-0.100000000000001,1353,-350,UK,1
UKG36,2007,B.E,18.3,-2.1,1960,607,UK,1
UKH11,2006,B.E,11,1,0,0,UK,1
UKH11,2007,B.E,11,0,705250,705250,UK,1
UKH11,2008,B.E,11,0,688846,-16404,UK,2
UKH11,2009,B.E,11,0,731120,42274,UK,2
UKH11,2010,B.E,10,-1,775172,44052,UK,2
UKH11,2011,B.E,11,1,736217,-38955,UK,2
UKH11,2012,B.E,11,0,696978,-39239,UK,2
UKH11,2013,B.E,11,0,896799,199821,UK,3
UKH11,2014,B.E,9,-2,930033,33234,UK,3
UKH11,2015,B.E,10,1,915074,-14959,UK,3
UKH11,2016,B.E,9,-1,719312,-195762,UK,3
UKH11,2017,B.E,9,0,784191,64879,UK,3
UKH11,2018,B.E,10,1,879688,95497,UK,3
UKH11,2019,B.E,12.5,2.5,816307,-63381,UK,3
UKH11,2020,B.E,11.4,-1.1,816780,473,UK,3
UKH12,2006,B.E,36,1,10851,-4451,UK,1
UKH12,2007,B.E,35,-1,17216,6365,UK,1
UKH12,2008,B.E,34,-1,24776,7560,UK,2
UKH12,2009,B.E,33,-1,13792,-10984,UK,2
UKH12,2010,B.E,34,1,17007,3215,UK,2
UKH12,2011,B.E,35,1,19661,2654,UK,2
UKH12,2012,B.E,35,0,20863,1202,UK,2
UKH12,2013,B.E,35,0,18825,-2038,UK,3
UKH12,2014,B.E,36,1,23414,4589,UK,3
UKH12,2015,B.E,35,-1,21726,-1688,UK,3
UKH12,2016,B.E,35,0,21317,-409,UK,3
UKH12,2017,B.E,36,1,20706,-611,UK,3
UKH12,2018,B.E,38,2,21643,937,UK,3
UKH12,2019,B.E,37.7,-0.299999999999997,20755,-888,UK,3
UKH12,2020,B.E,38.1,0.399999999999999,19559,-1196,UK,3
UKH14,2006,B.E,40,0,21813,498,UK,1
UKH14,2007,B.E,39,-1,22082,269,UK,1
UKH14,2008,B.E,38,-1,16968,-5114,UK,2
UKH14,2009,B.E,37,-1,14352,-2616,UK,2
UKH14,2010,B.E,37,0,15262,910,UK,2
UKH14,2011,B.E,39,2,14834,-428,UK,2
UKH14,2012,B.E,39,0,13798,-1036,UK,2
UKH14,2013,B.E,36,-3,0,-13798,UK,3
UKH14,2020,B.E,33.2,-1.8,22615,-631,UK,3
UKH15,2006,B.E,18,0,19320,-1727,UK,1
UKH15,2007,B.E,17,-1,253742,234422,UK,1
UKH15,2008,B.E,15,-2,266314,12572,UK,2
UKH15,2009,B.E,15,0,306777,40463,UK,2
UKH15,2010,B.E,15,0,336905,30128,UK,2
UKH15,2011,B.E,14,-1,290967,-45938,UK,2
UKH15,2012,B.E,15,1,277506,-13461,UK,2
UKH15,2013,B.E,15,0,274420,-3086,UK,3
UKH15,2014,B.E,15,0,270714,-3706,UK,3
UKH15,2015,B.E,14,-1,295618,24904,UK,3
UKH15,2016,B.E,14,0,289058,-6560,UK,3
UKH15,2017,B.E,14,0,312112,23054,UK,3
UKH15,2018,B.E,15,1,317423,5311,UK,3
UKH15,2019,B.E,10.7,-4.3,320077,2654,UK,3
UKH15,2020,B.E,10.5,-0.199999999999999,300921,-19156,UK,3
UKH16,2006,B.E,12,0,15607,-3582,UK,1
UKH16,2007,B.E,13,1,24855,9248,UK,1
UKH16,2008,B.E,12,-1,17659,-7196,UK,2
UKH16,2009,B.E,11,-1,14776,-2883,UK,2
UKH16,2010,B.E,11,0,18632,3856,UK,2
UKH16,2011,B.E,11,0,13345,-5287,UK,2
UKH16,2012,B.E,12,1,16147,2802,UK,2
UKH16,2013,B.E,12,0,23114,6967,UK,3
UKH16,2014,B.E,12,0,19500,-3614,UK,3
UKH16,2015,B.E,11,-1,17667,-1833,UK,3
UKH16,2016,B.E,11,0,21926,4259,UK,3
UKH16,2017,B.E,12,1,17618,-4308,UK,3
UKH16,2018,B.E,12,0,21992,4374,UK,3
UKH16,2019,B.E,11.1,-0.9,15801,-6191,UK,3
UKH16,2020,B.E,11.2,0.0999999999999996,18808,3007,UK,3
UKH17,2006,B.E,14,-1,16152,814,UK,1
UKH17,2007,B.E,12,-2,17998,1846,UK,1
UKH17,2008,B.E,13,1,16185,-1813,UK,2
UKH17,2009,B.E,12,-1,16623,438,UK,2
UKH17,2010,B.E,12,0,17504,881,UK,2
UKH17,2011,B.E,14,2,16795,-709,UK,2
UKH17,2012,B.E,13,-1,16828,33,UK,2
UKH17,2013,B.E,12,-1,14755,-2073,UK,3
UKH17,2014,B.E,13,1,12429,-2326,UK,3
UKH17,2015,B.E,13,0,12929,500,UK,3
UKH17,2016,B.E,14,1,14133,1204,UK,3
UKH17,2017,B.E,13,-1,15233,1100,UK,3
UKH17,2018,B.E,14,1,16457,1224,UK,3
UKH17,2019,B.E,8.3,-5.7,15879,-578,UK,3
UKH17,2020,B.E,8.6,0.299999999999999,14201,-1678,UK,3
UKH21,2006,B.E,12,2,13249,-2278,UK,1
UKH21,2007,B.E,12,0,13171,-78,UK,1
UKH21,2008,B.E,11,-1,11248,-1923,UK,2
UKH21,2009,B.E,9,-2,7315,-3933,UK,2
UKH21,2010,B.E,9,0,10342,3027,UK,2
UKH21,2011,B.E,9,0,6991,-3351,UK,2
UKH21,2012,B.E,10,1,7300,309,UK,2
UKH21,2013,B.E,9,-1,18664,11364,UK,3
UKH21,2014,B.E,9,0,16511,-2153,UK,3
UKH21,2015,B.E,9,0,19031,2520,UK,3
UKH21,2016,B.E,10,1,21753,2722,UK,3
UKH21,2017,B.E,9,-1,18420,-3333,UK,3
UKH21,2018,B.E,9,0,18743,323,UK,3
UKH21,2019,B.E,11.8,2.8,20579,1836,UK,3
UKH21,2020,B.E,7.5,-4.3,19303,-1276,UK,3
UKH23,2006,B.E,46,-1,743774,-645151,UK,1
UKH23,2007,B.E,44,-2,1239749,495975,UK,1
UKH23,2008,B.E,42,-2,1711656,471907,UK,2
UKH23,2009,B.E,40,-2,1591526,-120130,UK,2
UKH23,2010,B.E,40,0,1327018,-264508,UK,2
UKH23,2011,B.E,39,-1,592004,-735014,UK,2
UKH23,2012,B.E,41,2,364293,-227711,UK,2
UKH23,2013,B.E,40,-1,270213,-94080,UK,3
UKH23,2014,B.E,41,1,206252,-63961,UK,3
UKH23,2015,B.E,41,0,105932,-100320,UK,3
UKH23,2016,B.E,41,0,537045,431113,UK,3
UKH23,2017,B.E,42,1,371232,-165813,UK,3
UKH23,2018,B.E,43,1,204898,-166334,UK,3
UKH23,2019,B.E,54.4,11.4,282467,77569,UK,3
UKH23,2020,B.E,60.5,6.1,202859,-79608,UK,3
UKH25,2006,B.E,10,-1,5485,-1084,UK,1
UKH25,2007,B.E,10,0,2956,-2529,UK,1
UKH25,2008,B.E,10,0,0,-2956,UK,2
UKH25,2009,B.E,9,-1,0,0,UK,2
UKH25,2010,B.E,9,0,14,14,UK,2
UKH25,2011,B.E,9,0,419,405,UK,2
UKH25,2012,B.E,12,3,698,279,UK,2
UKH25,2013,B.E,11,-1,259,-439,UK,3
UKH25,2014,B.E,11,0,357,98,UK,3
UKH25,2015,B.E,11,0,245,-112,UK,3
UKH25,2016,B.E,11,0,763,518,UK,3
UKH25,2017,B.E,11,0,599,-164,UK,3
UKH25,2018,B.E,11,0,1008,409,UK,3
UKH25,2019,B.E,9.4,-1.6,442,-566,UK,3
UKH25,2020,B.E,8.9,-0.5,136,-306,UK,3
UKH32,2006,B.E,6,0,1931443,-134785,UK,1
UKH32,2007,B.E,6,0,1926272,-5171,UK,1
UKH32,2008,B.E,6,0,1884673,-41599,UK,2
UKH32,2009,B.E,5,-1,1654668,-230005,UK,2
UKH32,2010,B.E,5,0,1891354,236686,UK,2
UKH32,2011,B.E,5,0,1753730,-137624,UK,2
UKH32,2012,B.E,4,-1,803224,-950506,UK,2
UKH34,2006,B.E,17,-1,32335,1331,UK,1
UKH34,2007,B.E,16,-1,22467,-9868,UK,1
UKH34,2008,B.E,16,0,24296,1829,UK,2
UKH34,2009,B.E,15,-1,22291,-2005,UK,2
UKH34,2010,B.E,14,-1,28615,6324,UK,2
UKH34,2011,B.E,16,2,29001,386,UK,2
UKH34,2012,B.E,17,1,25933,-3068,UK,2
UKH34,2013,B.E,17,0,20727,-5206,UK,3
UKH34,2014,B.E,17,0,20658,-69,UK,3
UKH34,2015,B.E,17,0,18831,-1827,UK,3
UKH34,2016,B.E,16,-1,18974,143,UK,3
UKH34,2017,B.E,17,1,19035,61,UK,3
UKH34,2018,B.E,18,1,20172,1137,UK,3
UKH34,2019,B.E,13.7,-4.3,20298,126,UK,3
UKH34,2020,B.E,12.5,-1.2,16836,-3462,UK,3
UKH36,2006,B.E,13,0,36854,-628,UK,1
UKH36,2007,B.E,13,0,41246,4392,UK,1
UKH36,2008,B.E,12,-1,41060,-186,UK,2
UKH36,2009,B.E,11,-1,32425,-8635,UK,2
UKH36,2010,B.E,11,0,41368,8943,UK,2
UKH36,2011,B.E,11,0,28563,-12805,UK,2
UKH36,2012,B.E,11,0,34358,5795,UK,2
UKH36,2013,B.E,11,0,37927,3569,UK,3
UKH36,2014,B.E,10,-1,17208,-20719,UK,3
UKH36,2015,B.E,11,1,16990,-218,UK,3
UKH36,2016,B.E,11,0,15667,-1323,UK,3
UKH36,2017,B.E,10,-1,15171,-496,UK,3
UKH36,2018,B.E,11,1,10867,-4304,UK,3
UKH36,2019,B.E,13.8,2.8,10988,121,UK,3
UKH36,2020,B.E,12.7,-1.1,9272,-1716,UK,3
UKH37,2006,B.E,16,-3,19008,6835,UK,1
UKH37,2007,B.E,16,0,26501,7493,UK,1
UKH37,2008,B.E,17,1,21971,-4530,UK,2
UKH37,2009,B.E,16,-1,19801,-2170,UK,2
UKH37,2010,B.E,16,0,23148,3347,UK,2
UKH37,2011,B.E,16,0,18088,-5060,UK,2
UKH37,2012,B.E,17,1,20018,1930,UK,2
UKH37,2013,B.E,16,-1,20459,441,UK,3
UKH37,2014,B.E,13,-3,17275,-3184,UK,3
UKH37,2015,B.E,12,-1,18838,1563,UK,3
UKH37,2016,B.E,12,0,19739,901,UK,3
UKH37,2017,B.E,12,0,17651,-2088,UK,3
UKH37,2018,B.E,12,0,17994,343,UK,3
UKH37,2019,B.E,11.8,-0.199999999999999,17528,-466,UK,3
UKH37,2020,B.E,12.5,0.699999999999999,16922,-606,UK,3
UKI31,2006,B.E,7,0,6328767,-215193,UK,1
UKI31,2007,B.E,8,1,7357372,1028605,UK,1
UKI31,2008,B.E,8,0,4959619,-2397753,UK,2
UKI31,2009,B.E,9,1,7509763,2550144,UK,2
UKI31,2010,B.E,9,0,6184277,-1325486,UK,2
UKI31,2011,B.E,6,-3,6428957,244680,UK,2
UKI31,2012,B.E,8,2,6744700,315743,UK,2
UKI31,2013,B.E,7,-1,8649678,1904978,UK,3
UKI31,2014,B.E,8,1,6605570,-2044108,UK,3
UKI31,2015,B.E,8,0,6278292,-327278,UK,3
UKI31,2016,B.E,9,1,3551406,-2726886,UK,3
UKI31,2017,B.E,10,1,2238777,-1312629,UK,3
UKI31,2018,B.E,14,4,2288066,49289,UK,3
UKI31,2019,B.E,18.3,4.3,2173565,-114501,UK,3
UKI31,2020,B.E,21.7,3.4,1733473,-440092,UK,3
UKI32,2006,B.E,8,-1,22584406,2446819,UK,1
UKI32,2007,B.E,8,0,23234300,649894,UK,1
UKI32,2008,B.E,11,3,23975110,740810,UK,2
UKI32,2009,B.E,7,-4,19630855,-4344255,UK,2
UKI32,2010,B.E,6,-1,16722070,-2908785,UK,2
UKI32,2011,B.E,6,0,18489838,1767768,UK,2
UKI32,2012,B.E,7,1,22519345,4029507,UK,2
UKI32,2013,B.E,6,-1,22639543,120198,UK,3
UKI32,2014,B.E,7,1,19690113,-2949430,UK,3
UKI32,2015,B.E,7,0,15978229,-3711884,UK,3
UKI32,2016,B.E,7,0,4623035,-11355194,UK,3
UKI32,2017,B.E,8,1,6732615,2109580,UK,3
UKI32,2018,B.E,13,5,6211498,-521117,UK,3
UKI32,2019,B.E,11.6,-1.4,3685724,-2525774,UK,3
UKI32,2020,B.E,13.5,1.9,1957451,-1728273,UK,3
UKI33,2006,B.E,6,0,378552,-42406,UK,1
UKI33,2007,B.E,5,-1,401816,23264,UK,1
UKI33,2008,B.E,5,0,405384,3568,UK,2
UKI33,2009,B.E,4,-1,396681,-8703,UK,2
UKI33,2010,B.E,6,2,393194,-3487,UK,2
UKI33,2011,B.E,3,-3,400538,7344,UK,2
UKI33,2012,B.E,4,1,399531,-1007,UK,2
UKI33,2013,B.E,4,0,388953,-10578,UK,3
UKI33,2014,B.E,4,0,322899,-66054,UK,3
UKI33,2015,B.E,4,0,373386,50487,UK,3
UKI33,2016,B.E,4,0,252701,-120685,UK,3
UKI33,2017,B.E,5,1,256515,3814,UK,3
UKI33,2018,B.E,5,0,192027,-64488,UK,3
UKI33,2019,B.E,6,1,270377,78350,UK,3
UKI33,2020,B.E,6.1,0.0999999999999996,198628,-71749,UK,3
UKI41,2006,B.E,10,-1,4903,-698,UK,1
UKI41,2007,B.E,9,-1,2244,-2659,UK,1
UKI41,2008,B.E,9,0,2165,-79,UK,2
UKI41,2009,B.E,9,0,1822,-343,UK,2
UKI41,2010,B.E,8,-1,3778,1956,UK,2
UKI41,2011,B.E,7,-1,3184,-594,UK,2
UKI41,2012,B.E,8,1,3876,692,UK,2
UKI41,2013,B.E,7,-1,3435,-441,UK,3
UKI41,2014,B.E,9,2,2006,-1429,UK,3
UKI41,2015,B.E,9,0,3120,1114,UK,3
UKI41,2016,B.E,9,0,2903,-217,UK,3
UKI41,2017,B.E,9,0,4106,1203,UK,3
UKI41,2018,B.E,9,0,4580,474,UK,3
UKI41,2019,B.E,10.3,1.3,5371,791,UK,3
UKI41,2020,B.E,10.9,0.6,6340,969,UK,3
UKI42,2006,B.E,7,1,165249,4756,UK,1
UKI42,2007,B.E,7,0,160276,-4973,UK,1
UKI42,2008,B.E,7,0,191995,31719,UK,2
UKI42,2009,B.E,4,-3,200964,8969,UK,2
UKI42,2010,B.E,4,0,225295,24331,UK,2
UKI42,2011,B.E,4,0,218182,-7113,UK,2
UKI42,2012,B.E,3,-1,204569,-13613,UK,2
UKI42,2013,B.E,4,1,180469,-24100,UK,3
UKI42,2014,B.E,5,1,184136,3667,UK,3
UKI42,2015,B.E,5,0,175120,-9016,UK,3
UKI42,2016,B.E,5,0,188348,13228,UK,3
UKI42,2017,B.E,5,0,156559,-31789,UK,3
UKI42,2018,B.E,5,0,166642,10083,UK,3
UKI42,2019,B.E,7.6,2.6,161165,-5477,UK,3
UKI42,2020,B.E,8.3,0.700000000000001,157862,-3303,UK,3
UKI51,2006,B.E,11,-1,381617,-18802,UK,1
UKI51,2007,B.E,12,1,371668,-9949,UK,1
UKI51,2008,B.E,10,-2,366274,-5394,UK,2
UKI51,2009,B.E,9,-1,343431,-22843,UK,2
UKI51,2010,B.E,8,-1,243617,-99814,UK,2
UKI51,2011,B.E,10,2,215567,-28050,UK,2
UKI51,2012,B.E,11,1,186220,-29347,UK,2
UKI51,2013,B.E,11,0,191066,4846,UK,3
UKI51,2014,B.E,10,-1,179916,-11150,UK,3
UKI51,2015,B.E,10,0,160114,-19802,UK,3
UKI51,2016,B.E,11,1,163009,2895,UK,3
UKI51,2017,B.E,10,-1,159751,-3258,UK,3
UKI51,2018,B.E,10,0,168681,8930,UK,3
UKI51,2019,B.E,11.8,1.8,161081,-7600,UK,3
UKI51,2020,B.E,10.7,-1.1,140355,-20726,UK,3
UKI52,2006,B.E,15,0,2784355,33881,UK,1
UKI52,2007,B.E,15,0,2458881,-325474,UK,1
UKI52,2008,B.E,15,0,2754233,295352,UK,2
UKI52,2009,B.E,12,-3,2756371,2138,UK,2
UKI52,2010,B.E,11,-1,2305006,-451365,UK,2
UKI52,2011,B.E,13,2,1080226,-1224780,UK,2
UKI52,2012,B.E,12,-1,144618,-935608,UK,2
UKI52,2013,B.E,11,-1,75863,-68755,UK,3
UKI52,2014,B.E,10,-1,42900,-32963,UK,3
UKI54,2006,B.E,8,1,481111,-324148,UK,1
UKI54,2007,B.E,8,0,729580,248469,UK,1
UKI54,2008,B.E,7,-1,1082867,353287,UK,2
UKI54,2009,B.E,6,-1,1001088,-81779,UK,2
UKI54,2010,B.E,6,0,823851,-177237,UK,2
UKI54,2011,B.E,6,0,608340,-215511,UK,2
UKI54,2012,B.E,7,1,224800,-383540,UK,2
UKI54,2013,B.E,7,0,290187,65387,UK,3
UKI54,2014,B.E,6,-1,130359,-159828,UK,3
UKI54,2015,B.E,7,1,177848,47489,UK,3
UKI54,2016,B.E,6,-1,510684,332836,UK,3
UKI54,2017,B.E,7,1,421024,-89660,UK,3
UKI54,2018,B.E,7,0,414215,-6809,UK,3
UKI54,2019,B.E,8.3,1.3,644991,230776,UK,3
UKI54,2020,B.E,7.5,-0.800000000000001,211160,-433831,UK,3
UKI61,2006,B.E,5,0,2445,-405,UK,1
UKI61,2007,B.E,6,1,2501,56,UK,1
UKI61,2008,B.E,5,-1,2768,267,UK,2
UKI61,2009,B.E,3,-2,2795,27,UK,2
UKI61,2010,B.E,4,1,2838,43,UK,2
UKI61,2011,B.E,4,0,2720,-118,UK,2
UKI61,2012,B.E,4,0,3100,380,UK,2
UKI61,2013,B.E,4,0,3510,410,UK,3
UKI61,2014,B.E,4,0,2781,-729,UK,3
UKI61,2015,B.E,4,0,2484,-297,UK,3
UKI61,2016,B.E,5,1,2600,116,UK,3
UKI61,2017,B.E,4,-1,2709,109,UK,3
UKI61,2018,B.E,4,0,2655,-54,UK,3
UKI61,2019,B.E,3.4,-0.6,2457,-198,UK,3
UKI61,2020,B.E,4.1,0.7,2334,-123,UK,3
UKI62,2006,B.E,5,1,15058,-7340,UK,1
UKI62,2007,B.E,5,0,19959,4901,UK,1
UKI62,2008,B.E,5,0,32696,12737,UK,2
UKI62,2009,B.E,4,-1,17956,-14740,UK,2
UKI62,2010,B.E,4,0,16024,-1932,UK,2
UKI62,2011,B.E,4,0,13283,-2741,UK,2
UKI62,2012,B.E,4,0,9965,-3318,UK,2
UKI62,2013,B.E,4,0,6548,-3417,UK,3
