"NUTS_ID","year","verified","verified_lag","verified_delta"
"DE936",2016,0,0,0
"DE936",2017,0,0,0
"DE936",2018,0,0,0
"DE936",2019,0,0,0
"DE936",2020,0,0,0
"DE936",2021,0,0,0
"DE936",2022,0,0,0
"DE936",2023,0,0,0
"DE937",2005,72736,NA,NA
"DE937",2006,71545,72736,-1191
"DE937",2007,66259,71545,-5286
"DE937",2008,69329,66259,3070
"DE937",2009,50512,69329,-18817
"DE937",2010,48368,50512,-2144
"DE937",2011,48561,48368,193
"DE937",2012,45359,48561,-3202
"DE937",2013,47787,45359,2428
"DE937",2014,48874,47787,1087
"DE937",2015,54883,48874,6009
"DE937",2016,58674,54883,3791
"DE937",2017,63538,58674,4864
"DE937",2018,65844,63538,2306
"DE937",2019,61193,65844,-4651
"DE937",2020,62444,61193,1251
"DE937",2021,60631,62444,-1813
"DE937",2022,61194,60631,563
"DE937",2023,55639,61194,-5555
"DE938",2005,151061,NA,NA
"DE938",2006,149287,151061,-1774
"DE938",2007,141382,149287,-7905
"DE938",2008,138154,141382,-3228
"DE938",2009,128224,138154,-9930
"DE938",2010,134993,128224,6769
"DE938",2011,130653,134993,-4340
"DE938",2012,129859,130653,-794
"DE938",2013,128030,129859,-1829
"DE938",2014,130887,128030,2857
"DE938",2015,115404,130887,-15483
"DE938",2016,113593,115404,-1811
"DE938",2017,121282,113593,7689
"DE938",2018,122061,121282,779
"DE938",2019,104074,122061,-17987
"DE938",2020,98482,104074,-5592
"DE938",2021,105345,98482,6863
"DE938",2022,95599,105345,-9746
"DE938",2023,87219,95599,-8380
"DE939",2005,710091,NA,NA
"DE939",2006,696504,710091,-13587
"DE939",2007,623786,696504,-72718
"DE939",2008,656970,623786,33184
"DE939",2009,633493,656970,-23477
"DE939",2010,727945,633493,94452
