"NUTS_ID","year","verified","verified_delta","employmentbyindustry_sec_B.E","valueaddedperindustry_sec_B.E","grossfixedcapitalformationbyindustry_sec_B.E","averageannualpopulation","capitalstock","employmentpercapita","employmentrate.20.64.","gdpconstantprices","gdppercapitaconstantprices","grossfixedcapitalformation","hoursworkedpercapita","hoursworkedperemployedperson","householdnetdisposableincome","labourforce..15.","netmigrationbybroadageper1000p","netmigrationbybroadsexage","netpropertyincome","populationbyeducationalattainmentlevel","populationchangeper1000p","realcompensationperhourworked","reallaborproductivityperemployee","reallaborproductivityperhourworked","unemployment.15.74..experimental.","unemploymentrate.15.74..experimental.","wageandsalaryearners.workplacebasedemployees.","workplacebasedemployment","compensationofemployeesbyindustry_sec_B.E","consumptionfixedcapitalbyindustry_sec_B.E","hoursworkedbyindustry.NACE2._sec_B.E"
"PL432",2023,630594,111404,66.2,2155.4,621.3,588970,15395.7,0.454,75.67,7921.3,13400,1791.6,924,2033,NA,283.2,-0.5,-307,NA,NA,-4.7,6.7,29612,14.56,5.2,1.8,223.9,267.5,852.6,488.6,135329
"PL514",2006,1527271,566,51.9,970.4,319.9,635300,12928.2,0.47,63.89,7641.7,12000,1467.9,983,2090,NA,291.5,-0.6,-383,NA,NA,-2,5.6,25566,12.23,28.6,9.8,259.2,298.9,491,224,111660
"PL514",2007,1457719,-69552,52.3,1097.4,355.7,634000,13706.2,0.508,66.85,8373,13200,1678.1,1060,2088,NA,290.1,-1.4,-865,NA,NA,-2.7,5.6,26019,12.46,17.6,6.1,278.3,321.8,561.9,235.1,112168
"PL514",2008,1241252,-216467,54.4,1155.7,309.2,632800,14549.4,0.539,66.88,9062.7,14300,1782.7,1120,2077,NA,279.4,-0.8,-500,NA,NA,-1.2,5.9,26569,12.79,10.8,3.9,295,341.1,617.2,236.8,115215
"PL514",2009,1203457,-37795,53.7,1144.8,286.8,627750,15397,0.575,66.37,9502.3,15100,1814,1186,2061,NA,279.9,-13.3,-8330,NA,NA,-14.1,5.8,26308,12.76,14.2,5.1,310.3,361.2,571.9,231.3,112971
"PL514",2010,1183211,-20246,47.2,1335.3,248.6,623750,15994.9,0.551,65.37,9692.6,15500,1578.1,1146,2081,NA,276.6,1.1,708,NA,NA,1.4,6.3,28225,13.56,16.9,6.1,294.7,343.4,634.7,253.5,100755
"PL514",2011,1002989,-180222,47.5,1288.3,265.8,626570,16747.4,0.542,62.83,10090.4,16100,1744.1,1130,2085,NA,264.6,7.7,4822,NA,NA,7.6,6.6,29721,14.26,14.7,5.6,288.7,339.5,645.3,236.1,100619
"PL514",2012,993545,-9444,48.5,1341.2,281.7,631310,17452.4,0.546,61.98,10403.4,16500,1760.6,1136,2079,NA,267.1,8,5080,NA,NA,7.5,6.9,30164,14.51,16.4,6.1,295,344.9,667.2,246.3,102815
"PL514",2013,1178673,185128,50.2,1373.6,396.4,636010,18258,0.554,60.56,10860.1,17100,1981.2,1146,2069,NA,262.6,8,5097,NA,NA,7.4,7,30818,14.9,16.2,6.2,300.5,352.4,701.9,271,106988
"PL514",2014,1083045,-95628,52.3,1522.2,451.6,640680,19190.5,0.586,63.49,11451.7,17900,2188.4,1211,2067,NA,268.8,7.1,4571,NA,NA,7.3,7,30505,14.76,12.9,4.8,320.4,375.4,746.5,295.6,110619
"PL514",2015,1095109,12064,54.6,1586,493.5,645310,20117.8,0.599,66.4,12125.8,18800,2263.3,1236,2065,NA,274.7,7.8,5056,NA,NA,7.2,7,31390,15.2,10.2,3.7,330.3,386.3,738.3,307.5,114591
"PL514",2016,1211965,116856,58.9,1610.6,481.1,649920,20952.9,0.613,73.01,12575.7,19300,2247.5,1263,2059,NA,298.7,6.1,3941,NA,NA,7.1,7.1,31550,15.32,8.5,2.8,340.8,398.6,764.3,312.8,123909
"PL514",2017,1182504,-29461,57.5,1553.9,466.9,654490,21937.9,0.614,73.23,13532.9,20700,2478.4,1259,2051,NA,298.7,6.5,4266,NA,NA,7,7.9,33672,16.42,7.2,2.4,336.8,401.9,860.6,310.2,120261
"PL514",2018,1200655,18151,55.9,1738,678.5,659020,23299.3,0.619,74.32,14722.9,22300,2954.8,1241,2005,NA,299.1,6.1,4038,NA,NA,6.9,8.7,36085,18,4.8,1.6,338.8,408,950.5,346.6,114297
"PL514",2019,1142246,-58409,62.2,1916,1308.6,663520,25123.1,0.683,81.36,15770.6,23800,3536.1,1387,2030,NA,327.6,5.9,3924,NA,NA,6.8,8.2,34775,17.13,5.2,1.6,384,453.5,1065.6,385.6,129220
"PL514",2020,1112980,-29266,63,1843.6,972.1,667990,26486.4,0.68,81.94,15284.7,22900,3143.1,1346,1979,NA,330.3,7.6,5076,NA,NA,6.7,8.7,33645,17,6.1,1.8,377.3,454.3,1056.8,407.1,127749
"PL514",2021,1216694,103714,56,1717.5,662.9,669460,27483.7,0.698,82.75,16298.7,24300,2887.2,1422,2036,NA,337.5,2.4,1577,NA,NA,0.3,8.7,34856,17.12,7.7,2.3,393.5,467.6,1048.5,395.6,115651
"PL514",2022,1203809,-12885,57.2,1752.6,553.2,670820,28342.2,0.702,83.47,17080,25500,2808.5,1410,2009,NA,337.7,2.5,1697,NA,NA,1.1,8.8,36286,18.06,5.9,1.7,394.5,470.7,968.6,388.7,116875
"PL514",2023,1115838,-87971,55.6,2004.2,590.9,671050,29256.2,0.728,85.91,17341.5,25800,2950.3,1472,2023,NA,343,1.3,877,NA,NA,-0.5,9.2,35499,17.55,5.1,1.5,397.6,488.5,942.3,463.8,113988
"PL515",2006,13307971,193795,57.1,877.8,274,582700,8097.9,0.316,53.62,3892.1,6700,747.6,661,2090,NA,262.6,-3.1,-1782,NA,NA,-4.7,5.6,21118,10.1,51.5,19.6,149.3,184.3,576.8,203,123149
"PL515",2007,12651428,-656543,57.7,972,296.6,580400,8476.5,0.327,56.09,4074.6,7000,816.6,683,2088,NA,261.9,-2.1,-1215,NA,NA,-3.1,5.6,21479,10.28,40,15.3,154.4,189.7,643.5,207.9,124195
"PL515",2008,13186011,534583,58.3,1092.6,282.5,578600,8883.6,0.342,56.14,4376.5,7600,860.8,709,2077,NA,253.4,-1.5,-850,NA,NA,-2.4,5.9,22148,10.66,28.4,11.2,161.9,197.6,692.2,223.7,123683
"PL515",2009,11905455,-1280556,55.2,1120,278.4,577400,9285.2,0.338,55.74,4503.2,7800,859.6,696,2061,NA,255.1,-2.4,-1387,NA,NA,-4,5.8,23093,11.2,31.9,12.5,159.6,195,608.7,226.3,116275
"PL515",2010,10950108,-955347,49.6,1278.9,236.6,575300,9574,0.323,54.91,4680.7,8100,762.2,671,2081,NA,256,-1.6,-924,NA,NA,-2.5,6.3,25219,12.12,36.1,14.1,154.2,185.6,692.1,241.6,105320
"PL515",2011,11029929,79821,50.2,1390,281.4,571870,9941.1,0.318,52.76,4922.1,8600,850.8,664,2085,NA,245.4,-7.5,-4273,NA,NA,-9.2,6.6,27030,12.96,32,13,149.9,182.1,709.8,253,106035
"PL515",2012,11158114,128185,50.4,1562.3,317.5,566600,10294.5,0.319,53.2,5214.8,9200,882.5,663,2079,NA,242.9,-7,-3972,NA,NA,-9.3,6.9,28875,13.89,32.1,13.2,148.2,180.6,721.4,283.6,106077
"PL515",2013,10252412,-905702,50.3,1504.8,388.9,561360,10680.7,0.318,51.71,5206.2,9300,949.8,658,2069,NA,234.2,-6.1,-3430,NA,NA,-9.3,7,29167,14.1,31,13.2,148.5,178.5,732.5,292.8,105895
"PL515",2014,8374407,-1878005,53.8,1664.4,448.2,556140,11128,0.33,54,5494.6,9900,1049.9,683,2067,NA,235.1,-6.8,-3794,NA,NA,-9.4,7,29911,14.47,25,10.6,154.7,183.7,784,318.6,112960
"PL515",2015,7812605,-561802,55.3,1559.6,419.5,550930,11542.1,0.338,56.23,5416,9800,1010.8,698,2065,NA,235.5,-6.2,-3408,NA,NA,-9.4,7,29087,14.08,18.9,8,156.5,186.2,776.3,298.5,115688
"PL515",2016,8073900,261295,60,1565.1,414.6,545750,11906.1,0.349,61.6,5482.1,10000,979.7,718,2059,NA,251.1,-6.4,-3516,NA,NA,-9.5,7.1,28808,13.99,15.7,6.3,163.2,190.3,818.1,300.6,125818
"PL515",2017,7360629,-713271,56.8,1564.8,429.9,540580,12317.1,0.347,61.55,5645.7,10400,1034,712,2051,NA,246.3,-6.2,-3332,NA,NA,-9.5,7.9,30078,14.67,12.9,5.2,157.4,187.7,903,308.1,117496
"PL515",2018,7114231,-246398,54,1608.7,540.2,535430,12861.6,0.35,62.33,5889,11000,1181.9,702,2005,NA,242,-5.1,-2706,NA,NA,-9.6,8.7,31425,15.68,8.9,3.7,155.1,187.4,978.5,316.8,109429
"PL515",2019,5723426,-1390805,58.5,1619.8,816.2,530310,13557,0.372,68.02,6013.4,11300,1348.3,755,2030,NA,259.9,-4.8,-2540,NA,NA,-9.6,8.2,30463,15.01,10,3.8,166.9,197.4,1018.3,321.4,120497
"PL515",2020,5992443,269017,57.4,1703.3,690.3,525020,14089.2,0.372,68.34,5966.9,11400,1227,735,1979,NA,257,-2.7,-1419,NA,NA,-9.7,8.7,30584,15.45,9.5,3.7,157.8,195.1,999.4,370.2,116187
"PL515",2021,10386668,4394225,50.1,1585.3,522.7,519670,14465.7,0.374,68.85,6152.3,11800,1089.9,762,2036,NA,257.6,-1.8,-955,NA,NA,-10.9,8.7,31631,15.53,12.1,4.7,157.7,194.5,943.3,359.6,102565
"PL515",2022,11393123,1006455,53.2,1728.6,481.1,514840,14786.3,0.38,69.45,6379.5,12400,1048.9,763,2009,NA,253.8,-0.5,-260,NA,NA,-8.3,8.8,32631,16.24,10.3,4.1,159.1,195.5,932.1,376.9,107734
"PL515",2023,8966917,-2426206,53.7,1920.3,499,510580,15133.8,0.382,71.49,6592.5,12900,1121.6,773,2023,NA,254.7,-1.1,-568,NA,NA,-8.3,9.2,33790,16.71,8.9,3.5,158.1,195.1,929.7,436,109189
"PL516",2006,828051,-116757,53.9,3098.9,875.2,449400,8900.2,0.378,54.86,6637.1,14800,1275,789,2090,NA,206.7,-3.7,-1647,NA,NA,-2,5.6,39111,18.71,33.5,16.2,139.2,169.7,537.7,718.5,115466
"PL516",2007,731481,-96570,55.7,3418.9,967.3,448700,9560,0.398,57.36,7100.2,15800,1423,832,2088,NA,206.3,-2.8,-1268,NA,NA,-1.1,5.6,39733,19.03,24.2,11.7,147.2,178.7,616.9,730.3,119067
"PL516",2008,705781,-25700,58,3068.8,785.4,448600,10182,0.42,57.5,6685.8,14900,1315.2,871,2077,NA,199.6,-2.2,-986,NA,NA,0.1,5.9,35525,17.1,16.3,8.2,156.5,188.2,681.9,627.1,122319
"PL516",2009,723512,17731,57.1,3180.8,785,448300,10798.8,0.42,57.05,6914.3,15400,1320,866,2061,NA,200.9,-0.8,-347,NA,NA,1.2,5.8,36720,17.81,18.3,9.1,156.3,188.3,625.4,642.5,119540
"PL516",2010,779323,55811,52.7,4420.5,840.7,449040,11309.6,0.398,56.26,8280.7,18400,1348.2,828,2081,NA,202.1,-2.2,-997,NA,NA,-0.3,6.3,46339,22.27,21.8,10.8,150.2,178.7,719,826.6,111373
"PL516",2011,637225,-142098,54.3,4910.7,1009,448710,11977.2,0.391,54.08,8952.1,20000,1547.3,815,2085,NA,193.5,-6.6,-2968,NA,NA,-5.4,6.6,51009,24.47,20.9,10.8,146.4,175.5,749,882.3,114283
"PL516",2012,662056,24831,56,4426.4,898.5,445410,12544.1,0.394,54.35,8364.9,18800,1415.7,818,2079,NA,192,-5.8,-2562,NA,NA,-5.4,6.9,47718,22.95,21.1,11,146.1,175.3,782,793.2,117550
"PL516",2013,1477329,815273,57.2,3761.2,885,443010,13101.3,0.395,52.88,7512.7,17000,1370.5,816,2069,NA,185.6,-5.1,-2244,NA,NA,-5.4,7,42979,20.77,21.1,11.4,146.9,174.8,814,720,120156
"PL516",2014,1339527,-137802,62,3663.2,916.4,440620,13712.9,0.411,55.19,7509.8,17000,1435.1,851,2067,NA,186.7,-5.8,-2571,NA,NA,-5.4,7,41422,20.04,18.2,9.7,155.1,181.3,884.4,691.6,129799
"PL516",2015,1281161,-58366,61,3595.7,905.1,438240,14295.5,0.413,57.58,7618.8,17400,1422.1,852,2065,NA,187.5,-5,-2190,NA,NA,-5.4,7,42140,20.4,14.6,7.8,154.2,180.8,840.4,678.8,127241
"PL516",2016,1008599,-272562,71,3375.5,827.9,435860,14786.5,0.434,63.12,7392.6,17000,1321.2,894,2059,NA,200.5,-5.3,-2312,NA,NA,-5.5,7.1,39073,18.98,12.3,6.1,165.1,189.2,949.6,641.6,148347
"PL516",2017,660580,-348019,67,3569.4,889.9,433480,15345.1,0.424,63.21,7675.5,17700,1405.7,869,2051,NA,197.1,-5.1,-2202,NA,NA,-5.5,7.9,41783,20.37,11.1,5.6,156.8,183.7,1037.1,694.9,138348
"PL516",2018,635710,-24870,62.1,3253.4,975.1,431120,16040.8,0.418,64.02,7523.9,17500,1510,837,2005,NA,194.2,-4.3,-1837,NA,NA,-5.5,8.7,41799,20.85,7.9,4.1,151.9,180,1090.3,634.4,125681
"PL516",2019,461025,-174685,65.2,3494.5,1377.1,428760,16952.1,0.441,69.92,7880.1,18400,1766.9,896,2030,NA,209.2,-3.9,-1690,NA,NA,-5.5,8.2,41650,20.52,8.4,4,162.4,189.2,1108.2,685.9,134151
"PL516",2020,513232,52207,61.8,3645.3,1220.2,426900,17660.3,0.431,70.34,7939.3,18600,1632.6,853,1979,NA,207.4,-1.5,-661,NA,NA,-5.5,8.7,43172,21.81,7.7,3.7,152.7,183.9,1045.2,783.7,124801
"PL516",2021,533108,19876,50.7,3705.6,1059.7,423860,18185.5,0.424,71.02,8582.9,20200,1520.4,863,2036,NA,208.4,-0.7,-317,NA,NA,-6.2,8.7,47762,23.46,10.4,5,149.7,179.7,925.2,832.2,103847
"PL516",2022,563523,30415,60.2,3577.1,910.6,421420,18614.8,0.443,71.63,8541.1,20300,1404.4,890,2009,NA,206.6,-1.1,-452,NA,NA,-5.7,8.8,45772,22.78,9,4.4,156.9,186.6,1012.1,771.7,121972
"PL516",2023,422000,-141523,64.5,3101.6,783.4,418990,19034.2,0.454,73.74,7957.1,19000,1353.7,918,2023,NA,208,-1.5,-630,NA,NA,-5.9,9.2,41836,20.68,7.5,3.6,158.9,190.2,1071.1,698.5,131198
"PL517",2006,546845,-29778,63.3,1024.3,320.9,685500,8442.4,0.309,52.93,4599.7,6700,883.6,646,2090,NA,307.6,-3.3,-2254,NA,NA,-6.1,5.6,21717,10.39,76.1,24.7,172.7,211.8,635.4,236.8,136184
"PL517",2007,421489,-125356,66.6,1161.4,355,681900,8894.7,0.323,55.35,4867.4,7100,975.4,675,2088,NA,306.2,-2.4,-1661,NA,NA,-5.2,5.6,22074,10.57,56.4,18.4,181.4,220.5,738.9,248.4,142910
"PL517",2008,406782,-14707,70.5,1209.3,315.1,678200,9356.8,0.34,55.41,4967,7300,977.1,706,2077,NA,295.4,-1.8,-1194,NA,NA,-4.3,5.9,21540,10.37,41.4,14,191.1,230.6,829.7,247.7,149188
"PL517",2009,366140,-40642,66.8,1278.3,319.2,678410,9814.1,0.328,54.95,5125.4,7600,978.5,677,2061,NA,296.9,5.7,3834,NA,NA,3.5,5.8,23015,11.17,41.1,13.8,184.7,222.7,728,258.3,140550
"PL517",2010,413911,47771,59.3,1313.5,242.9,677980,10129.4,0.312,54.21,5112.4,7500,832.4,648,2081,NA,300.2,-2.2,-1467,NA,NA,-4.7,6.3,24206,11.63,44.3,14.8,177.2,211.2,818.2,248.4,125926
"PL517",2011,381788,-32123,60,1434.4,290.4,672360,10525.9,0.307,52.09,5315.6,7900,918.8,639,2085,NA,287,-9.2,-6165,NA,NA,-12,6.6,25779,12.37,39.9,13.9,171.1,206.2,840.6,261.2,126712
"PL517",2012,381720,-68,60.4,1465.5,296.9,664310,10884,0.305,52.51,5284,8000,894.2,635,2079,NA,283.2,-8.4,-5600,NA,NA,-12.1,6.9,26042,12.53,41.8,14.8,167.9,202.9,855.2,266.5,127170
"PL517",2013,331853,-49867,61,1417.4,371.2,656300,11272,0.307,51.02,5231.7,8000,954.3,635,2069,NA,272.2,-8,-5220,NA,NA,-12.2,7,25990,12.56,40.9,15,168.5,201.3,879.1,276.2,128494
"PL517",2014,288329,-43524,63.8,1601.2,433.6,648320,11727.4,0.318,53.26,5592.9,8600,1068.8,658,2067,NA,272.3,-8.6,-5576,NA,NA,-12.3,7,27097,13.11,34,12.5,174.9,206.4,919.2,306.9,134074
"PL517",2015,297701,9372,66.9,1668.8,449.9,640370,12169.1,0.329,55.46,5775,9000,1077.9,679,2065,NA,271.9,-7.4,-4733,NA,NA,-12.4,7,27422,13.28,25.8,9.5,178.2,210.6,925.2,319.4,140057
"PL517",2016,292226,-5475,71.8,1803.6,474.9,632460,12565.2,0.34,60.73,5965.4,9400,1066.1,700,2059,NA,289,-7.7,-4889,NA,NA,-12.5,7.1,27746,13.47,21.2,7.3,185.5,215,965.6,346.1,150611
"PL517",2017,277059,-15167,67,1801.5,489.2,624570,13010.8,0.337,60.73,6120.8,9800,1121,691,2051,NA,282.5,-8,-4982,NA,NA,-12.6,7.9,29105,14.19,17.2,6.1,177.7,210.3,1045.1,354.8,138889
"PL517",2018,285739,8680,63.7,1869.6,615.4,616720,13601.6,0.339,61.4,6388.7,10400,1282.2,680,2005,NA,276.5,-7.2,-4433,NA,NA,-12.7,8.7,30553,15.24,11.8,4.3,174.4,209.1,1129.8,368,129314
"PL517",2019,252542,-33197,70.8,1925.5,931,608910,14358.1,0.365,66.98,6541.1,10700,1466.7,740,2030,NA,295.9,-6.7,-4059,NA,NA,-12.8,8.2,29464,14.52,12.8,4.3,189,222,1212.5,382,145996
"PL517",2020,234115,-18427,69.9,1753.7,715,600870,14912,0.364,67.27,6209.8,10300,1277,720,1979,NA,291.5,-4.2,-2521,NA,NA,-12.9,8.7,28394,14.35,11.9,4.1,178.9,218.7,1194.3,381.7,141411
"PL517",2021,267360,33245,61.7,1763.3,576,592840,15316.6,0.368,67.78,6612.3,11200,1171.4,750,2036,NA,291.1,-1.9,-1127,NA,NA,-12.7,8.7,30276,14.87,15.2,5.2,179.6,218.4,1130.5,400.6,126516
"PL517",2022,233005,-34355,64.3,1776.7,498.7,586450,15654.9,0.372,68.38,6729.5,11500,1106.5,748,2009,NA,286.5,-1.6,-924,NA,NA,-11,8.8,30827,15.34,13.7,4.8,180.2,218.3,1096.6,388,130381
"PL517",2023,209183,-23822,64.6,1791.7,471.2,580110,16009.9,0.376,70.35,6734.8,11600,1145.8,761,2023,NA,286.6,-1.8,-1041,NA,NA,-10.7,9.2,30837,15.25,12.3,4.3,179.4,218.4,1094.6,408.2,131539
"PL518",2006,829086,-19764,55.9,894.5,267.8,531300,5835,0.321,59.13,3608.3,6800,693.1,672,2090,NA,238.6,5,2681,NA,NA,6,5.6,21126,10.11,37.5,15.7,126.6,170.8,610.7,206.8,120513
"PL518",2007,858748,29662,66.7,1237.7,364.1,534800,6222.7,0.35,62.06,4172.9,7800,836.3,731,2088,NA,240.8,6.2,3326,NA,NA,6.9,5.6,22279,10.67,27.3,11.3,142.7,187.3,783.8,264.7,143306
"PL518",2008,823789,-34959,74.2,1480,372.2,538600,6646.2,0.377,62.39,4552.1,8500,895.5,783,2077,NA,235.6,5.2,2797,NA,NA,6.8,5.9,22413,10.79,18.6,7.9,157.9,203.1,919.8,303.1,156851
"PL518",2009,811700,-12089,73.2,1552.2,376.2,544630,7067.5,0.378,62.06,4722,8700,901.5,778,2061,NA,239.3,12.3,6726,NA,NA,14.1,5.8,22967,11.14,22.6,9.4,160.1,205.6,841.9,313.6,153450
"PL518",2010,877037,65337,70.6,1793.3,332.7,550930,7383,0.369,61.35,5114.5,9300,832.8,768,2081,NA,243.7,8.1,4446,NA,NA,10,6.3,25158,12.09,25.8,10.6,164.7,203.3,1007.8,337.8,148322
"PL518",2011,643208,-233829,74.6,1947.7,395.5,557290,7799.1,0.37,59.12,5578.7,10000,964.3,772,2085,NA,236,10.7,5938,NA,NA,11.9,6.6,27028,12.96,22.9,9.7,166.1,206.4,1075.6,353.6,156393
"PL518",2012,669964,26756,76.1,2155.4,439.3,563880,8201.5,0.369,59.02,5937.4,10500,1004.8,767,2079,NA,238.9,10.4,5863,NA,NA,11.7,6.9,28545,13.73,24.8,10.4,166.6,208,1109.9,390,158955
"PL518",2013,781450,111486,76,2151.4,534.4,570430,8654.3,0.365,57.65,6104.4,10700,1113.6,755,2069,NA,235.4,10.7,6076,NA,NA,11.4,7,29320,14.17,25.2,10.7,169.4,208.2,1122.9,416.9,158647
"PL518",2014,705814,-75636,78,2182.9,569.5,576940,9171.9,0.374,60.44,6355.2,11000,1214.5,772,2067,NA,241.5,9.8,5675,NA,NA,11.2,7,29490,14.27,20,8.3,178.1,215.5,1150.9,416.9,162804
"PL518",2015,696986,-8828,82.2,2355.7,611.9,583400,9701.9,0.388,63.25,6930.8,11900,1293.6,800,2065,NA,247.3,10.5,6111,NA,NA,11,7,30654,14.84,15.8,6.4,186.5,226.1,1170.5,449.2,171327
"PL518",2016,788642,91656,86.9,2569.4,646.6,589830,10192.4,0.403,69.51,7387.2,12500,1320.2,829,2059,NA,269.5,9.2,5427,NA,NA,10.9,7.1,31091,15.1,13.8,5.1,201.4,237.6,1198.5,491.7,181369
"PL518",2017,842874,54232,82.3,2524.8,662.4,596210,10752.1,0.397,69.75,7689.4,12900,1408.2,814,2051,NA,270.2,9.1,5408,NA,NA,10.7,7.9,32486,15.84,11.9,4.4,196.2,236.7,1319.3,496,169223
"PL518",2018,895263,52389,80.2,2666.7,840.4,602550,11509.6,0.396,70.83,8193.3,13600,1644.3,795,2005,NA,271.2,9.4,5645,NA,NA,10.5,8.7,34296,17.11,8.4,3.1,195,238.9,1467.1,523.6,161813
"PL518",2019,868642,-26621,93.4,2821.5,1280.7,608840,12490.7,0.429,77.53,8483.8,13900,1902.2,870,2030,NA,297.6,9.3,5650,NA,NA,10.3,8.2,32517,16.02,9.3,3.1,218.9,260.9,1625,557.8,191540
"PL518",2020,825519,-43123,96.7,3168.2,1178,615100,13293.1,0.438,78.1,8994.6,14600,1849.7,867,1979,NA,300.7,11.2,6866,NA,NA,10.1,8.7,33363,16.86,8.8,2.9,216.2,269.6,1678,685.8,195184
"PL518",2021,848021,22502,90.9,3763,1124.9,620510,13934.1,0.446,78.89,10474.8,16900,1855.6,908,2036,NA,307.9,8.7,5425,NA,NA,6.9,8.7,37870,18.6,11.5,3.7,222.3,276.6,1668.5,848.9,185466
"PL518",2022,804339,-43682,96.7,4172.1,1070.3,624540,14499.2,0.451,79.56,11241.2,18000,1848.4,907,2009,NA,310,8,4987,NA,NA,6.5,8.8,39877,19.85,10.5,3.4,228.4,281.9,1658.6,903.3,195102
"PL518",2023,540665,-263674,98,4087.1,1027.4,628970,15083.6,0.449,81.87,11088.3,17600,1886.4,909,2023,NA,316.9,8.9,5591,NA,NA,7.6,9.2,39223,19.39,9.1,2.9,227.9,282.7,1665,923.4,198532
"PL523",2006,343252,-8177,27.1,357.7,85.4,400630,2878.7,0.283,49.5,2150.8,5400,319.5,589,2078,NA,154.2,-0.7,-265,NA,NA,-1.9,4.9,18950,9.12,28.4,18.4,82.1,113.5,237.6,82.7,58698
"PL523",2007,351265,8013,28.2,442,127.5,399970,3014.9,0.293,52.67,2363.2,5900,390.3,608,2076,NA,156.2,-0.1,-26,NA,NA,-1.3,5.1,20163,9.71,19.4,12.4,86.1,117.2,267.3,94.5,60924
"PL523",2008,312096,-39169,29.3,468.6,96.1,399600,3150.4,0.306,55.44,2433.6,6100,387.8,633,2068,NA,159.9,0,12,NA,NA,-0.5,5.3,19899,9.62,13.7,8.6,91.1,122.3,304.5,95.9,62276
"PL523",2009,244614,-67482,28.5,497.4,149.8,388300,3350.4,0.309,54.8,2493.3,6400,453.6,635,2054,NA,166.2,-53.8,-20909,NA,NA,-54.2,5.4,20777,10.12,20.9,12.6,89.7,120,283.1,100.5,60136
"PL523",2010,245688,1074,29.7,525.3,161.1,377770,3535.4,0.316,55.01,2470.6,6500,434.8,641,2031,NA,155.7,-2.5,-935,NA,NA,-3.5,5.5,20709,10.2,19,12.2,92.5,119.3,313.3,99.1,60885
"PL523",2011,223031,-22657,30.1,542.5,152.1,376190,3726.3,0.315,54.21,2577.2,6900,444.1,633,2009,NA,153.8,-7.9,-2982,NA,NA,-9.4,5.7,21730,10.81,18.4,12,92,118.6,318,98.6,61485
"PL523",2012,227835,4804,30.8,563.2,154.3,371830,3868.9,0.317,55.5,2584.4,7000,404.9,635,2003,NA,154.2,-7.7,-2850,NA,NA,-9.4,5.7,21920,10.94,18.6,12.1,93.3,117.9,330,102.2,62199
"PL523",2013,228271,436,29.2,605.9,145.7,368330,4034.1,0.315,53.91,2566.1,7000,442.9,632,2006,NA,147.2,-6.4,-2358,NA,NA,-9.5,5.8,22121,11.03,17.8,12.1,91.2,116,323.5,117.9,58809
"PL523",2014,215393,-12878,29.7,640.3,206.2,364840,4269,0.32,57.86,2652.7,7300,525.9,635,1982,NA,153,-7.3,-2660,NA,NA,-9.5,6,22711,11.46,15.1,9.9,92.2,116.8,331.6,122.7,58415
"PL523",2015,218780,3387,30,654.2,359.6,361360,4666.7,0.325,62.07,2696.9,7500,694.8,643,1980,NA,159.9,-5.9,-2115,NA,NA,-9.6,6,22972,11.6,12.5,7.8,93.1,117.4,327.8,125.2,59267
"PL523",2016,222299,3519,32.5,680.1,390.8,357890,5066.7,0.331,63.72,2781.2,7800,712.3,656,1982,NA,158.8,-7.1,-2544,NA,NA,-9.7,6.2,23490,11.85,9.4,5.9,94.3,118.4,355,130.6,65575
"PL523",2017,212308,-9991,32.3,670.3,283.6,354440,5341.2,0.333,65.06,2888,8100,593.3,653,1962,NA,159.7,-6.4,-2275,NA,NA,-9.7,6.4,24475,12.48,7.9,4.9,95.9,118,386,132,64262
"PL523",2018,221638,9330,32,724,230.4,351000,5625.7,0.34,66.04,3013.7,8600,610.6,664,1955,NA,157.4,-6.5,-2287,NA,NA,-9.8,6.7,25262,12.92,5.7,3.6,96.3,119.3,415.9,142.6,63544
"PL523",2019,200362,-21276,33.9,755.9,243.3,347580,5968.1,0.355,69.73,3128.5,9000,682.1,707,1991,NA,163.4,-6,-2081,NA,NA,-9.8,6.7,25332,12.72,6,3.7,100.9,123.5,440.2,149.7,68407
"PL523",2020,157874,-42488,31.1,778,208.1,344320,6209.7,0.361,70.67,3088.9,9000,601.3,713,1973,NA,162.2,-3.5,-1197,NA,NA,-9.9,6.8,24831,12.59,5.3,3.3,100,124.4,431.6,168.8,62963
"PL523",2021,164457,6583,33.2,785.6,190.4,340810,6434.4,0.384,74.08,3315.8,9700,609.2,772,2012,NA,167.4,-1.8,-600,NA,NA,-10,6.9,25350,12.6,5.4,3.2,100.2,130.8,418,177.8,66500
"PL523",2022,142181,-22276,33.8,781.8,233,337450,6672.3,0.374,72.57,3363.6,10000,622,746,1993,NA,161.9,-2.2,-736,NA,NA,-9.6,7.2,26632,13.37,5.2,3.2,98.4,126.3,423.1,170,66564
"PL523",2023,130574,-11607,33.7,802.6,332.1,334330,7058.9,0.368,73.38,3386.1,10100,784.1,725,1968,NA,160.3,-2.4,-807,NA,NA,-9,7.4,27484,13.96,5.2,3.2,98,123.2,400.3,182.3,66288
"PL524",2006,13233124,870502,59.2,1285.5,319.2,644050,6623.9,0.352,49.52,5123.2,8000,761,732,2078,NA,242.8,-6.6,-4240,NA,NA,-7.3,4.9,22599,10.87,25.3,10.4,177,226.7,487.4,297.4,127258
"PL524",2007,14082893,849769,62.3,1511.5,436.1,639550,6948,0.37,53.04,5618.7,8800,928,769,2076,NA,246,-5.8,-3698,NA,NA,-6.8,5.1,23718,11.43,18.2,7.4,187.2,236.9,554.6,323.3,133567
